compound,heusler_type,mp_id,formula,formation_energy,absolute_energy,band_gap,fermi_energy,bulk_modulus,poisson_ratio,Nv
Fe2VGa,full,mp-1216782,V2GaFe,-0.08609541687500144,-7.50257776,0.0,5.90383719,,,24
Fe2VGa,full,mp-1066581,VGaFeCo,-0.2710866093750006,-7.199946615,0.0,6.27583557,,,24
Fe2VSi,full,mp-1216327,VFe3Si4,-0.41396887750000033,-7.438374105,0.0,9.24603471,,,25
Fe2VSi,full,mp-1221563,MnV(Fe2Si)2,-0.4174628259913806,-8.289543108750001,0.0,8.40838232,,,25
Fe2VSi,full,mp-1066609,VFeCoSi,-0.4481346049999999,-7.9763001125,0.0,8.17728606,,,25
Fe2VGe,full,mp-1063914,VFeCoGe,-0.25128076624999984,-7.57887373,0.0,7.59230954,,,25
Fe2VGe,full,mp-1216977,V2FeGe,-0.29935772375,-8.114573025,0.0,7.42464867,,,25
Fe2VSn,full,mp-774750,V2Fe3Sn(PO4)6,-2.419798567301586,-7.9457601816666665,0.0,2.55488474,,,25
Fe2VSn,full,mp-636359,VFe2Sn,0.00271265875000104,-7.5056674275,0.0,8.85256522,,,25
Fe2VSn,full,mp-1216897,V2FeSn,-0.015350104999999559,-7.67720140625,0.0,7.73663023,,,25
Fe2VP,full,mp-2224790,MgVFeP2(O4F)2,-2.6986413246190466,-7.5957354619999995,1.6196000000000002,2.14695329,,,26
Fe2VP,full,mp-1177777,Li2VFeP2(HO5)2,-2.359135896025132,-7.276674238611111,1.7599,2.43203955,,,26
Fe2VP,full,mp-782634,VFe5(PO4)6,-2.3645705696626984,-7.997381197777778,1.3117000000000003,1.76667528,,,26
Fe2VAs,full,mp-1095040,VFeAs,-0.326053271666666,-7.7304018333333335,0.0,7.51551559,,,26
Fe2VAs,full,mp-1106248,Sr2VFeAsO3,-2.0277087993749987,-7.085920944374999,0.0,3.8502607,,,26
Fe2VAs,full,mp-1066006,VFeCoAs,-0.09063114187500076,-7.429997775,0.0,7.99690028,,,26
Fe2VSb,full,mp-1216330,VFeSbO6,-2.05603772,-7.766761148333334,0.2019000000000002,4.44499131,,,26
Fe2VSb,full,mp-567636,VFeSb,-0.2752190966666663,-7.502861936666666,0.3487,7.5395165,162.865,0.336,26
Fe2VSb,full,mp-774608,V3Fe2Sb(PO4)6,-2.460163840496032,-8.006495295,0.0,3.50098476,,,26
Fe2CrAl,full,mp-1228906,AlCrFe2,-0.15702917999999944,-7.74169561,0.0,7.63812097,,,25
Fe2CrAl,full,mp-1096119,Al2CrFe,2.4711119100000007,-3.932443175,0.0,-2.38772398,,,25
Fe2CrAl,full,mp-1229097,AlCrFeO4,-2.540379124999999,-8.494336182142858,1.4767000000000001,5.22066652,,,25
Fe2CrGa,full,mp-1226345,Cr3GaFe3As2,-0.018372544722222668,-7.433655558888889,0.0,6.29345241,,,25
Fe2CrGa,full,mp-30570,CrGaFe2,-0.027434201874998898,-7.43273068,0.0,6.39980137,204.598,0.28,25
Fe2CrGa,full,mp-1226233,CrGaFeSe4,-0.6365560995535711,-5.655814758571428,0.0,3.45763327,,,25
Fe2CrSi,full,mp-1213726,CrFeCoSi,-0.26834161249999866,-7.938792469999999,0.0,8.37528824,,,26
Fe2CrSi,full,mp-1226256,CrFeSi2,-0.3469316849999995,-7.59035787,0.0,9.30176412,,,26
Fe2CrSi,full,mp-1226343,CrFe11Si4,-0.2813790049999998,-8.06416356125,0.0,8.14462458,,,26
Fe2CrGe,full,mp-1226425,Cr3Fe3GeAs2,-0.06602189666666586,-7.658519558888888,0.0,7.10009447,,,26
Fe2CrGe,full,mp-1226385,CrFeGe2,-0.029818414999999376,-6.8720995125,0.0,7.7720566,,,26
Fe2CrSn,full,mp-1178427,Cr2Fe3Sn(PO4)6,-2.3744344967460314,-7.932015077777779,0.029199999999999893,3.40123785,,,26
Fe2CrSn,full,mp-1008226,CrFe2Sn,0.2543460687500003,-7.3963193675,0.0,8.22928574,143.331,0.427,26
Fe2CrSn,full,mp-775073,Li4Cr3Fe3(SnO8)2,-2.0715633326190477,-7.4022869317857145,0.0,3.10205876,,,26
Fe2CrP,full,mp-774450,Ti3CrFe2(PO4)6,-2.782928289107143,-8.383670967777778,0.10719999999999974,4.10266156,,,27
Fe2CrP,full,mp-777476,CrFe2(PO4)3,-2.3767023991071414,-8.05818435111111,1.6569,1.55372473,,,27
Fe2CrP,full,mp-766014,Li6CrFe3(PO4)6,-2.5003482901964267,-7.446943759999999,2.3823,1.40557525,,,27
Fe2CrAs,full,mp-1206083,CrFeAs,-0.0935419624999996,-7.6912723666666665,0.0,7.26749288,,,27
Fe2CrAs,full,mp-1189319,Sr2CrFeAsO3,-1.9697830406249999,-7.099137860625,0.0,3.85510842,,,27
Fe2CrAs,full,mp-1226345,Cr3GaFe3As2,-0.018372544722222668,-7.433655558888889,0.0,6.29345241,,,27
Fe2CrSb,full,mp-1222836,Li2Cr2FeSbO8,-2.1847588233333326,-7.566264030714286,1.891,3.35563923,,,27
Fe2CrSb,full,mp-861530,Li2Cr2FeSbO8,-2.1824709485119036,-7.563976155892857,1.6540999999999997,5.27516759,,,27
Fe2CrSb,full,mp-1008225,CrFe2Sb,0.14062806500000047,-7.5398947175,0.0,8.90062077,187.126,4.053,27
Fe2MnAl,full,mp-1221633,MnAlFeCo,-0.2483681319827591,-7.376125395,0.0,6.86531309,,,26
Fe2MnAl,full,mp-1221620,MnAlFe2,-0.133765804482759,-7.59567419,0.0,6.25488988,,,26
Fe2MnAl,full,mp-31185,MnAlFe2,-0.19067050448275857,-7.65257889,0.0,6.98928397,204.228,0.235,26
Fe2MnGa,full,mp-1097314,MnGaFe2,2.6305809061422414,-4.6519575275,0.0,-2.6817609,,,26
Fe2MnGa,full,mp-1065753,MnGaFe2,-0.0768241663577589,-7.3593626,0.0,5.41165966,,,26
Fe2MnGa,full,mp-999552,MnGaFeCo,-0.12804293135775868,-7.0764302425,0.0,5.75671261,,,26
Fe2MnIn,full,mp-651406,MnInFe(CO)9,-0.6849406153975088,-7.7334917192261905,2.1518,0.30871252,,,26
Fe2MnIn,full,mp-1221611,MnInFe,0.3001349451340995,-6.496935136666667,0.0,7.55058451,,,26
Fe2MnIn,full,mp-1206457,MnInFe,0.2928296784674333,-6.504240403333333,0.0,6.63873187,,,26
Fe2MnSi,full,mp-1222097,Mn4Fe8SiGe3,-0.1602262791702591,-7.891640806875,0.0,7.70709251,,,27
Fe2MnSi,full,mp-5529,MnFe2Si,-0.3191894194827585,-8.201033355,0.0,8.05121851,237.181,0.452,27
Fe2MnSi,full,mp-1105397,MnFe4SiB2,-0.35925516078304653,-8.08753037375,0.0,7.43223956,,,27
Fe2MnGe,full,mp-1018071,MnFe2Ge,-0.11001521823275873,-7.79128661,0.0,7.47807372,213.562,0.46,27
Fe2MnGe,full,mp-1018024,MnFeCoGe,-0.1729985207327589,-7.52011879,0.0,7.23491723,205.404,0.312,27
Fe2MnGe,full,mp-1093841,MnFe2Ge,2.708829624267241,-4.9724417675,0.0,-2.66605456,,,27
Fe2MnSn,full,mp-1177457,Li4Mn2Fe3Sn(PO4)6,-2.431710311551312,-7.599873512249999,2.5061,2.15743078,,,27
Fe2MnSn,full,mp-850538,Mn2Fe3Sn(PO4)6,-2.382684559964422,-7.912985575555556,0.0,1.34580578,,,27
Fe2MnSn,full,mp-776652,Mn3Fe2Sn(PO4)6,-2.3460430396291727,-7.895566113055556,0.0,2.36721548,,,27
Fe2MnP,full,mp-760077,MnFeCo(PO4)3,-2.25167672885331,-7.831623310416666,0.5024,2.12242092,,,28
Fe2MnP,full,mp-1176481,MnFeCo(PO4)3,-2.256216780381089,-7.836163361944445,0.001000000000000112,1.70191218,,,28
Fe2MnP,full,mp-1201180,MnFe2(PO8)2,-1.1351766270103207,-6.667044451904762,0.0,-0.82967055,,,28
Fe2MnAs,full,mp-4238,MnFeAs,-0.19520789181034737,-7.629260903333336,0.0,7.25146101,159.384,0.298,28
Fe2MnAs,full,mp-505803,MnFeAs,-0.13832129014367922,-7.572374301666667,0.0,6.37665682,114.365,0.34,28
Fe2MnAs,full,mp-1221780,Mn3FeAs4,-0.24803312797413835,-7.07210071625,0.0,7.06804406,,,28
Fe2MnSb,full,mp-1221899,Mn2FeSbO6,-1.9357220010862064,-7.999385538,1.3392999999999997,4.7070724,,,28
Fe2MnSb,full,mp-1227954,CaMn25FeSi4SbO44,-2.2265274590562614,-8.58515746618421,0.01770000000000005,3.78379694,,,28
Fe2MnSb,full,mp-1189105,Mn2FeSbO6,-1.898524214086207,-7.962187751,1.2988999999999997,4.78656097,,,28
Fe2NiAl,full,mp-31186,AlFe2Ni,-0.09435004249999945,-6.710788775,0.0,7.15918299,133.148,-0.664,29
Fe2NiAl,full,mp-1228910,Al2FeNi,-0.5236166950000003,-5.9589440825,0.0,8.66497251,,,29
Fe2NiAl,full,mp-867330,Al2FeNi,-0.4992086899999997,-5.9345360775,0.0,8.85645316,163.496,0.27,29
Fe2NiGa,full,mp-622990,GaFe2Ni,-0.018714536875000576,-6.4557833175,0.0,5.90093716,158.207,-1.556,29
Fe2NiGa,full,mp-1065359,GaFeNi2,-0.19702273937499992,-5.9616203875,0.0,6.55779165,,,29
Fe2NiGa,full,mp-1224929,GaFeNiO4,-1.773262669642857,-7.071449641428572,0.0,3.60582852,,,29
Fe2NiIn,full,mp-1223864,InFeNi,0.19875887777777854,-5.471018333333333,0.0,8.28666256,,,29
Fe2NiIn,full,mp-1206345,InFeNi,0.29335328444444525,-5.376423926666667,0.0,7.9444052,,,29
Fe2NiIn,full,mp-1206342,InFeNi,0.11898380277777794,-5.550793408333334,0.0,8.15335748,,,29
Fe2NiSi,full,mp-1207121,Fe2SiNi,-0.2841897899999992,-7.3205640725,0.0,8.30838168,,,30
Fe2NiSi,full,mp-1212682,Fe3SiNi,-0.2575840720000002,-7.58068774,0.0,7.43736132,,,30
Fe2NiSi,full,mp-1103705,FeSiNi,-0.3934152391666655,-6.951907212499999,0.0,8.69028113,,,30
Fe2NiGe,full,mp-1206550,FeNiGe,-0.1554445383333333,-6.446506453333334,0.0,7.84451223,,,30
Fe2NiGe,full,mp-1024972,FeNiGe,-0.06452609833333274,-6.355588013333333,0.0,8.19493399,,,30
Fe2NiGe,full,mp-1225094,FeNi2Ge,-0.1616681562499993,-6.3249987625,0.0,8.18045895,,,30
Fe2NiSn,full,mp-1207152,FeNiSn,0.15344652666666767,-5.9331300549999995,0.0,8.86147165,,,30
Fe2NiSn,full,mp-775990,Fe3Ni2Sn(PO4)6,-2.2584388706349205,-7.600857741111112,0.0,1.48210535,,,30
